type,mean gyro x,mean gyro y,mean gyro z,mean acc x,mean acc y,mean acc z,median gyro x,median gyro y,median gyro z,median acc x,median acc y,median acc z,std gyro x,std gyro y,std gyro z,std acc x,std acc y,std acc z,var gyro x,var gyro y,var gyro z,var acc x,var acc y,var acc z,min gyro x,min gyro y,min gyro z,min acc x,min acc y,min acc z,max gyro x,max gyro y,max gyro z,max acc x,max acc y,max acc z,25 gyro x,25 gyro y,25 gyro z,25 acc x,25 acc y,25 acc z,75 gyro x,75 gyro y,75 gyro z,75 acc x,75 acc y,75 acc z,gyro x kurtosis,gyro y kurtosis,gyro z kurtosis,acc x kurtosis,acc y kurtosis,acc z kurtosis,gyro x skew,gyro y skew,gyro z skew,acc x skew,acc y skew,acc z skew
right,0.008556193260566553,-0.010866708319364314,-0.0057904019304754195,0.8939642651570058,0.02265454767085761,0.0916222318438111,-0.016966557229838176,-0.0032258435305560227,-0.006667883944754609,0.8922432512993935,0.03867342501866057,0.09530629992535772,0.36776721664734036,0.05445854837468697,0.034752642935052036,0.030211585228583623,0.05803890803438606,0.10824949764684079,0.13525272564053178,0.002965733491078121,0.0012077461909712221,0.0009127398820239722,0.0033685148458239226,0.011717953740793388,-0.9787131929633341,-0.2019852118266249,-0.12340469493039558,0.8318642451580829,-0.12560599667796252,-0.2778757155265756,1.0,0.12481328597190931,0.06954204011525375,1.0,0.10423093488567725,0.38364916446999764,-0.07041038573112038,-0.03002848594386528,-0.017647280324522705,0.8737880285873583,0.0035257822714598284,0.02644336772167631,0.02896929738578539,0.015342252972765374,0.011092903572604864,0.9089907599468023,0.06643895920638342,0.16091890251898358,1.5694727419950008,1.3184975251163449,1.857406482010398,0.503065259537073,-0.21174580486468386,0.8161515659306771,0.1605449456734465,-0.8028205532825464,-0.6540783449659466,0.5978264801285645,-1.0094902528627783,-0.3825729638403976
right,0.001767783838258253,-0.004923490525779708,-0.001758222632166203,0.9242830665714665,0.048305132011513915,0.06918353963516082,-0.00577561094097207,0.0020077098703976536,0.0010360056858212737,0.9240290462887911,0.0682489208735598,0.05700658716057781,0.34954375541039945,0.06115114116187817,0.029061829949973802,0.02272895218388346,0.04650380601457707,0.09020493902238605,0.12218083694640515,0.003739462065399951,0.0008445899600411942,0.0005166052673772608,0.0021626039738414145,0.008136931024032385,-0.8956416121450719,-0.18471714691348332,-0.08121980693916322,0.8709970436255211,-0.0903929137476841,-0.12037246654628879,1.0,0.19775148754501878,0.06942942259850984,1.0,0.11764705882352941,0.40245284998842046,-0.03951301809410164,-0.022084474086994165,-0.013369200896724713,0.9110265395220588,0.038893935259650736,0.02117874159642865,0.022951293012619604,0.023010082582795226,0.010597721803269067,0.9377696741836499,0.07540313169436082,0.09448103098584414,1.6414328686921413,2.452795132328008,1.4819176018120803,0.6513425222719667,0.5005378363995101,1.4537834809188883,0.024108794124151713,-0.34440732403995683,-0.4763046699173298,0.36133641251851684,-1.3370042287434394,1.0434594941316866
right,0.004213952738167314,-0.002312820149871628,0.0006172158846746943,0.9357073667008177,0.06251292476227367,0.049105303155834584,-0.004212543722751752,-0.0009288452626323502,0.00013114646321557598,0.9358737995193263,0.08300713960129116,0.035113976591801946,0.3792794493860932,0.0719051151694916,0.037356111751818605,0.021797798489319335,0.061702724587402225,0.09197219731232005,0.14385290072661805,0.005170345587537852,0.00139547908521436,0.00047514401898097233,0.003807226221508811,0.008458885078456331,-1.142369880399479,-0.28374254758747397,-0.1371715621509144,0.8459590523912397,-0.08956942049049636,-0.23900528686117095,1.0,0.17181882987414512,0.12680035159161696,1.0,0.13677181844820602,0.3451531144514417,-0.04879861172956155,-0.02200928549963137,-0.009196482797792529,0.9240156666081225,0.04328805024467038,0.0018996085497519368,0.03570970797075193,0.030598537861163195,0.012257063347895553,0.9477320241446625,0.10752936342596307,0.06688924635745858,1.4781202588662858,3.407827486374259,4.095510772782751,1.5948472941520002,-0.08050621041296369,1.765992434285793,0.01594744327432464,-0.9562947151272734,-0.5375434456537259,-0.2445694585139616,-1.142205034886579,0.806706597545625
right,0.0010453043492253654,0.0008701283792779492,0.00849526749361712,0.9330777207836257,0.09830224194182259,0.08806195839314106,0.0029344823273850735,0.004381264610189725,0.012314017740153477,0.9322580861282574,0.09953916895261551,0.0885944717299046,0.3438480083646063,0.09559199686398612,0.0469769312970909,0.02116882009937902,0.026498996058072377,0.0672145825661487,0.11823145285630633,0.009137829864444332,0.0022068320740915985,0.00044811894439987325,0.0007021967920857354,0.004517800109541621,-0.7794546900959611,-0.3098304641342089,-0.15078680336557704,0.796082990016532,0.00023041475290436883,-0.07211981685242898,1.0,0.22038992560471063,0.10290442938388249,1.0,0.15414746565983042,0.7511521062989398,-0.05625379904344172,-0.043388052695999525,-0.006717583632472136,0.9228110576874101,0.08571428915594315,0.056854838598656206,0.06212276110536213,0.04701205285165348,0.02944245703087922,0.9459677679144467,0.11359447345073331,0.12114055689963751,1.4525807995893252,1.3727732861031714,2.814283555881333,6.244660843423067,1.117018584466674,35.15147767001619,0.33324314019452467,-0.5105708711426457,-1.282743313182692,-0.8632530971916351,-0.6307415332333145,3.6495091170291563
right,0.0024594570135030858,-0.0034153576525157866,-0.0037984074635572847,0.9447550321919378,0.03500671593766201,0.0890781404366211,0.0033596844001333977,0.0007052542051933533,-0.0043257743923711105,0.9437077618970849,0.05815305411480425,0.09374272675387149,0.37489767742016084,0.04261895810885514,0.02392929106208332,0.018128757668974944,0.06095306863165627,0.1456191630973546,0.14054826853503097,0.001816375590284349,0.0005726109707339007,0.00032865185462041784,0.003715276575615399,0.02120494066117396,-0.9340061097697345,-0.2071768821019705,-0.07673336103654088,0.8820655648393678,-0.14561525176549941,-0.25261688616118994,1.0,0.07711597944157463,0.07412163410468152,1.0,0.1074668441894639,0.5089555433253837,-0.03744420473576658,-0.01474544401952721,-0.013701539699985409,0.9341707294926888,0.015585018861797206,0.019306814475705505,0.03338319941306432,0.020369779952393842,0.008947780288151326,0.9576645189743703,0.07210978802888543,0.11839962179120132,1.300940128716055,5.755050791098435,2.0720067449380317,0.2343898602460004,0.4923304900579768,0.9261328169108887,0.15723736920002745,-1.8428113149594203,0.04040548648696483,-0.16284808352637067,-1.288375291497805,0.47206445580702017
right,-0.0009830356797418216,2.0755508492571214e-05,-0.0034946655139181117,0.8910275657396646,0.05540139387115869,0.07946340479904321,-0.005717550493209639,-0.0006685536669299173,-0.0004427036867907767,0.8888157578094313,0.0736842072507034,0.08223684210526316,0.27679549893888516,0.05969229453463413,0.025738333035807023,0.023376661769929804,0.042867871321003136,0.09894580520127996,0.07661574823282638,0.0035631700268095117,0.0006624617874621151,0.0005464683155056977,0.0018376543915940829,0.009790272366929642,-0.6539957573188242,-0.1999322087734451,-0.092018043336978,0.8274122635957785,-0.08289473247462208,-0.1473684145014068,1.0,0.22088469116575626,0.06723174624415942,1.0,0.1015350851715997,0.4706140445505995,-0.022770438508929035,-0.015035945543457864,-0.0068878887956068035,0.8811402991953086,0.05635964621115157,0.05054824579601355,0.01173815891924845,0.008999224224962559,0.00935934865190849,0.8991227560635734,0.08289473247462208,0.09374999727032302,2.878631885855032,3.3921921127914136,2.484555558440665,3.7848413332274116,0.848622849447533,2.570882955272815,0.5860238612731367,0.4027689774610936,-1.2482900320976276,1.1197042862716258,-1.4455257476765433,1.0433449901850336
right,-0.0031046286671051653,-0.007437310630503242,-0.0023185376127756495,0.951194369285724,0.04817547491191792,0.06991870578424912,-0.004852561258844767,0.002583261996448134,-0.003717052524090237,0.9524421452646095,0.05375087570540479,0.06555269903436434,0.3926411456671089,0.07103516577450304,0.033189058141855,0.018073191671316657,0.03628681938902997,0.09608664177625738,0.15416706927077983,0.005045994776611128,0.0011015135803434317,0.00032664025718814985,0.0013167332613720816,0.00923264272783881,-0.8575589484033187,-0.2643172888521885,-0.1199756535285473,0.8920308062130726,-0.04557139626397964,-0.15657863969509533,1.0,0.14097613639195541,0.07815823843296678,1.0,0.09792007283411501,0.347043704192439,-0.03955822855248905,-0.01933610741769165,-0.012044262782096598,0.9404066065654586,0.03785931265573268,0.026057490781239992,0.039415965395163836,0.02810213551237391,0.012185235728734943,0.9633091769272129,0.07899041941518238,0.09832905146048021,1.2416090415674121,2.3806963492224087,2.3155198123209972,0.28826440084128224,0.19604963116403207,1.2307785215561915,0.2397120024050532,-1.3846050504556096,-0.6779693521659043,-0.36480097222931235,-0.952290566479467,0.6190682423775019
right,0.005575113872229146,0.0010809749184506785,0.003173913053048475,0.934757454971761,0.026450703004670242,0.07410195583817432,-0.01756816316242713,0.008262323276896008,-0.0027413305103073616,0.934044548720377,0.035443909914037536,0.07868777398398738,0.5258655676632276,0.11464318084316895,0.04618153129720586,0.022010091813965224,0.031188072730779625,0.07826047072398418,0.2765345952537686,0.013143058913839541,0.0021327338329548045,0.0004844441416591789,0.0009726958806603996,0.006124701277939584,-1.5384655630515662,-0.3965830048999236,-0.11508368704815634,0.8614361763856072,-0.0536820377619313,-0.13030511447132548,1.0,0.37978823002812284,0.1741757820087437,1.0,0.07203487006212024,0.295021804497125,-0.08125831313926893,-0.023509040340104856,-0.01615754416464705,0.922401982562616,0.01261757256332323,0.03968800320442589,0.1372343025241606,0.03973882734810875,0.020847617063976934,0.9498164637385784,0.04961000257775905,0.09979353598363391,1.0071909616523946,3.3010336646588616,2.737960402065318,0.9576963596102384,0.10934377096351033,0.7609154622661434,-0.5015199635696219,-0.5166461382645949,0.6832527162614063,-0.25389382332851335,-1.0352612938635561,0.17540928701565373
right,-0.003311727118353542,0.0010166190014553518,-0.0011913536966773601,0.9446962208061389,0.025012545099873298,0.09342350080547615,0.002200907611299534,0.00012856517969552785,-0.003281249924356746,0.9447282720201018,0.03727357109774393,0.10473757288479388,0.35365683934467057,0.09283412918066818,0.037581898189363985,0.020552495998001616,0.033811546462133704,0.06195778710305994,0.12507316001526214,0.008618175540732987,0.0014123990715157202,0.00042240509174787237,0.0011432206741610264,0.003838767382708101,-0.6871404692942448,-0.4604605112897658,-0.08027229850170145,0.8592661393671407,-0.07710171467623213,-0.14793311008853016,1.0,0.2877345667052203,0.11269885367590446,1.0,0.07152809883748788,0.25220622365884304,-0.06689362074685887,-0.01899581468900819,-0.023392693979157372,0.9338712891124727,0.005805852000045511,0.06636088995762844,0.03119593272341427,0.04596538650757799,0.0132520854071912,0.9579656139731597,0.04760798741211598,0.1300510824884645,1.2216619360224512,6.555123196037153,0.8128276080321717,2.176144167408862,1.240861922471892,2.4160032382803105,0.6898775858461609,-1.4532755794307006,0.6425240025196538,-0.5513351194264045,-1.3173804391092732,-1.0977445124026626
right,-0.0002794471260584667,-0.001849437778526521,-0.0012116883011974752,0.8392895075028172,0.034791922587328133,0.09872118687523503,-0.002329802064086232,0.0017396856958239908,0.001871208449329151,0.8381228378140352,0.047033285898473366,0.09468679199230612,0.30446898189032967,0.07867206783952782,0.03910978750681997,0.021374893103149665,0.03569450200955937,0.05083473575167424,0.09270136093333389,0.006189294258147268,0.0015295754788286113,0.0004568860551710751,0.0012740974737104381,0.0025841703589425478,-0.5254312072356504,-0.32070289093582227,-0.12656585946300972,0.7744469526554203,-0.10192268054692852,-0.04155468360844098,1.0,0.3141541647472988,0.13763650982793413,1.0,0.1471986827541688,0.2549100679687386,-0.14715899068757327,-0.0393370332730738,-0.02213842377994413,0.8277858482826158,0.017521190603628015,0.07297912118172503,0.04597873289268374,0.03572922314596631,0.02269884048461982,0.8496485535551811,0.05969609344241951,0.12838536427740838,1.2018132942957505,2.956338038912557,1.0351753263915335,12.455811045373048,2.137710727782819,1.2210836245327057,0.8682136559980658,0.139494339774489,0.057800757020802895,1.7815944695287214,-1.1401962518276243,0.03257072958743128
