type,mean gyro x,mean gyro y,mean gyro z,mean acc x,mean acc y,mean acc z,median gyro x,median gyro y,median gyro z,median acc x,median acc y,median acc z,std gyro x,std gyro y,std gyro z,std acc x,std acc y,std acc z,var gyro x,var gyro y,var gyro z,var acc x,var acc y,var acc z,min gyro x,min gyro y,min gyro z,min acc x,min acc y,min acc z,max gyro x,max gyro y,max gyro z,max acc x,max acc y,max acc z,25 gyro x,25 gyro y,25 gyro z,25 acc x,25 acc y,25 acc z,75 gyro x,75 gyro y,75 gyro z,75 acc x,75 acc y,75 acc z,gyro x kurtosis,gyro y kurtosis,gyro z kurtosis,acc x kurtosis,acc y kurtosis,acc z kurtosis,gyro x skew,gyro y skew,gyro z skew,acc x skew,acc y skew,acc z skew
up,0.0198352677500706,-0.00524875567239871,-0.005334067782731269,0.02299849448215302,0.22974326968869566,0.8578406200869317,-0.0055884822567102,-0.013986663153815335,-0.007172692853249444,0.027246440197371196,0.1596974998325591,0.8872330646364441,0.41061684555257427,0.13508569276150434,0.03809837990718406,0.02391477308750831,0.15277392362502062,0.07632515187356388,0.16860619385154663,0.018248144388855542,0.0014514865515521261,0.0005719163718270118,0.02333987173978364,0.005825528808522593,-0.9067684764176572,-0.501615494147374,-0.09874891941200756,-0.05538255973565244,0.05293594016388301,0.5807384126459881,1.0,0.414730021153396,0.13048328872815287,0.08696619018062711,0.6025355869521537,1.0,-0.06552133034447474,-0.052046209146653664,-0.029920925641305687,0.012455516309807856,0.14968860863158784,0.8587633257273226,0.06003142104806768,0.02421870122732164,0.013242389102015008,0.037978201745965744,0.27891458688517734,0.9001334566076435,0.35393214328041633,2.637209226089045,1.1108320168795855,1.2020455234295881,0.3229481784196806,2.6991489483500057,0.36277521741674706,0.2539621547458037,0.700478672431689,-0.8643553221051056,1.254820722489751,-1.8566470149928893
up,0.0026411163696577786,0.008363375036117648,0.00751197401572559,0.033626774947064626,0.3387701495592094,0.8322436672236867,-0.006519295177914628,-0.007587736800095173,0.007150903117920455,0.037045507726645326,0.2131260109291011,0.9012119945764376,0.45640512005420264,0.11070252051184087,0.06430795362506889,0.026615976698493405,0.20802666999256997,0.12018296919925231,0.2083056336116911,0.01225504804767455,0.004135512899444011,0.000708410215614744,0.04327509542819761,0.01444394608554843,-0.8689283867514472,-0.284267944787798,-0.23434617487659765,-0.04847930486151353,0.12965927988966333,0.5767208087760713,1.0,0.37717507931299626,0.2092428477188019,0.08872627783533335,0.7123256702349499,1.0,-0.19580460356509063,-0.053044351967664195,-0.026624911741513872,0.021724217687294798,0.1635033166763247,0.7514292595103164,0.22822261735218896,0.05067554477911021,0.033608625213176306,0.05168077010868802,0.5410473421320182,0.9206494320580042,-0.45331072031086883,1.5215904386528751,1.8496266380333082,0.3518997460487707,-1.288604329638504,-0.6700868466070999,0.1365515329211376,0.749725308395826,0.09310467267071565,-0.7528604088673764,0.6122768216609185,-0.8838591060481975
up,0.01785854588309926,-0.0005617690551005516,-0.008132996190378036,0.015493182581900111,0.255840217527877,0.887007818550071,0.0007983485441243725,-0.014616135511260437,-0.006355844746059147,0.02093510087112178,0.14003256051618737,0.930448865836868,0.4577179967102947,0.10692780340937348,0.04677257876862977,0.026506722904104326,0.18864218018027404,0.09335037557627662,0.20950576451248534,0.011433555141953624,0.0021876741246676765,0.0007026063591149689,0.035585872143166976,0.008714292620231904,-0.7576046002757438,-0.27735663199143096,-0.1261925207746041,-0.07699464721513428,0.04931379007465964,0.5899045953944138,1.0,0.38708991327634495,0.16186558630631107,0.06815538317498968,0.6587578222140688,1.0,-0.33058100029114734,-0.04752902766341597,-0.029422999229452833,0.00023261222586926872,0.12165619458203386,0.8525237700801818,0.13891996280083285,0.01885936671796698,0.013616934192812903,0.03465922120211471,0.42451732515023655,0.9481273939171571,-0.5252917165951572,3.7927611523512317,1.463563677950761,0.4814855931229145,-0.8531860851495647,0.8337147503023594,0.41536514694603205,1.6075931497111937,0.22840566326963851,-0.7833963909276361,0.8156958844432541,-1.3942934746514806
up,0.0001496764330962593,-0.002069963387062847,-0.00483222200060019,0.031604895513896114,0.27831680855722957,0.8390467011876587,-0.00930912904010238,0.0016739413134126335,-0.0013297398847205658,0.02680366299838352,0.1575831985229713,0.8880947214392202,0.38852993738263986,0.05495746007552243,0.02966443652185063,0.020276729993185718,0.18506642463232656,0.10058886605884386,0.15095551224255804,0.0030203224179526414,0.0008799787941589056,0.00041114577921655724,0.03424958152619261,0.01011811997500403,-0.6092846793665605,-0.22628824857554453,-0.09665074335116815,-0.0033504578747979396,0.11324547505605717,0.565557293714345,1.0,0.14406116258943358,0.06166294038526648,0.09001563230797387,0.6502121956468686,1.0,-0.29646065273796707,-0.026851044783307944,-0.01582993986358017,0.016975653139633458,0.13245476168170378,0.7909314375095141,0.02753564713921801,0.027108719856008774,0.014715564782034299,0.04182488145095718,0.43773729715388887,0.9020549227334889,0.3492097990150853,1.7497255331214179,1.0256499458262667,-0.02961596937890798,-0.935629526377999,0.27038956442012996,0.9543740867221874,-0.5897180169216057,-0.8864908835790023,0.9135973516940643,0.824862952621572,-1.2278608168057263
up,0.002796147959079893,-0.004608544246077396,-0.006574559760680549,0.03649281795472413,0.30740090178789553,0.8883868574403359,-0.010956554181508446,0.0032053551651564267,-0.00042429298799728907,0.033191590527718244,0.20978030504698242,0.9359792500075985,0.37826541172338696,0.06491142276627894,0.03719820861428147,0.020222583773712357,0.1783687506878057,0.08773721385103367,0.14308472170626343,0.004213492805542595,0.001383706724111604,0.0004089528944848143,0.03181541122192858,0.007697818694342014,-0.7323078556645162,-0.2800115117464491,-0.12473096224622952,0.0007087172442967776,0.11008741323392127,0.6888731463861737,1.0,0.149605052519442,0.07490500923434701,0.09756674237747173,0.6184739069193711,1.0,-0.20500271402187584,-0.03725420042391542,-0.027441694041394703,0.02084809964856016,0.15408694378176319,0.8133120786022315,0.11840755419195258,0.029823486675327554,0.019140032304983533,0.05279943695146483,0.4891330153027854,0.9515119859915252,0.32986468849431194,2.57623851955283,0.8621297286784357,-0.4353585989741804,-1.3714818800487096,-0.7328585569752168,0.49616537678535644,-0.8961797633013063,-0.795375548888791,0.41053383239059804,0.5550338933877234,-0.8941688234112862
up,-0.020340546850244747,-0.001051303957071212,-0.0028270709637653667,0.029048527019183343,0.27070150760967226,0.8873352993976162,-0.009441090439101837,-0.008403807505652568,-0.002134783412362377,0.028897693006383153,0.19459332890555417,0.9275227318190702,0.4912692647926758,0.06755394137576888,0.045024057540153,0.015448447794526613,0.1723770914236838,0.08552544430637146,0.24134549052993623,0.004563534995400818,0.002027165757379008,0.00023865453926021418,0.02971386164768904,0.007314601623802246,-1.1173009491036305,-0.19229173781115413,-0.18602269552375292,-0.017711489402337997,0.08063388485639192,0.62223255680112,1.0,0.26289561539655276,0.14096110036430917,0.07107900197672029,0.6154742527426472,1.0,-0.3409573406891,-0.03980720095303443,-0.025444517197364843,0.020391517031865626,0.12211606072462418,0.8541132165494978,0.27399883077805975,0.02720828960571716,0.025707401150887568,0.04008389516002895,0.42787228966772634,0.9427871987984662,-0.5672521714350793,1.6084254528842634,2.3115308289449037,0.19260562722549812,-0.961664751231845,0.31167764609879933,0.016062675173129887,0.6208358876296298,-0.46597565273189173,-0.26351139261332185,0.7455460150039274,-1.2206892632435582
up,-0.012930339366962501,0.00487571007322837,-0.009144696928239333,0.022368106712606355,0.338657934088751,0.8651670564227067,-0.021351774598201992,1.2601872772699852e-05,-0.0025785832762515305,0.02123643329397808,0.26356771637602616,0.9322793945845396,0.5227153852273942,0.05640069184040236,0.042425110315327884,0.018273037395911833,0.21296220343142477,0.11246201039580808,0.2732313739534232,0.00318103804007603,0.0017998899852677405,0.0003339038956723923,0.04535290009036755,0.012647703782266847,-1.2101284669224115,-0.16441182916781694,-0.14239937889242793,-0.0337423321172116,0.09226050307739764,0.5993393317978457,1.0,0.1374330167688711,0.08323417189134398,0.07999056305765673,0.67508261877018,1.0,-0.4240116116585143,-0.022790786656900458,-0.033783219614478235,0.011326097463080722,0.13850872814369097,0.7689948452203295,0.07706285394887367,0.04081866424198995,0.01962471486077894,0.031146767656337497,0.5504955246482229,0.9525720044128508,-0.3222690915829691,0.8144929400040222,0.02394717767194665,0.7100087149005616,-1.505802709808179,-1.017543056129043,0.38799859503551193,-0.23347024684992237,-0.4511602342584675,0.40584475824500804,0.40300584392077776,-0.7245523505481191
up,-0.0027922808775534057,-0.007872688214088827,0.0011030346921500412,0.04731277758835429,0.2385074062322177,0.8720708354040266,-0.0012293877599617883,-0.007134830735541126,0.002716465783612344,0.04293914936948327,0.108840413727554,0.9214695801152634,0.44307721823208085,0.051093048121777826,0.031967710530639126,0.01919991335329774,0.2018448602401824,0.1073710276663982,0.19631742131627902,0.0026104995663743047,0.0010219345165707358,0.00036863667277414085,0.040741347605378765,0.011528537582138445,-0.9491106284861572,-0.20814280094115672,-0.09874017080244088,0.0075774970316196755,0.0636050540024797,0.517336374608408,1.0,0.1309986230064249,0.07130686782554108,0.096670488839329,0.6824339749168891,1.0,-0.21843232884375838,-0.02856933305936055,-0.010620557438397396,0.03398392755359365,0.09081515457619888,0.8539609928027181,0.07069527013816763,0.014299669965934413,0.0193877443548403,0.06268656986024329,0.3826636093858439,0.9360504965806232,-0.05729624242666853,2.802550368914833,1.1157013338490849,-0.6627652728720248,-0.5322281537263374,1.1922159953515608,0.25165905045158926,-0.6489903230481832,-0.7092988273400896,0.3371849358948031,1.0252120999506162,-1.543607622506017
up,0.012119776868279133,0.007474374360195003,-0.0035863796805399536,0.009143704059741147,0.28469137351638013,0.8165742385851885,-0.038441124158236216,-0.00827963264712728,-0.0017372714527209689,0.005927551784597481,0.19121844702303875,0.8735455182058133,0.42518776340099085,0.12009886370747995,0.05864418953395115,0.02672973452430094,0.18701020585265266,0.12101489071853058,0.18078463414593698,0.014423737063827845,0.0034391409660939854,0.0007144787077396056,0.03497281709305152,0.014644603775617899,-0.7465703063728916,-0.3185788683899219,-0.1582008620182907,-0.053567508356296534,0.07047200614427396,0.42568606278870147,1.0,0.37277188339081335,0.16887676801130605,0.09352360347711478,0.7110866875696504,1.0,-0.2671730949948351,-0.048911647046993356,-0.04257143706024724,-0.007683863500385808,0.14467617733187543,0.7959385128380557,0.15814911311579705,0.06894141640871715,0.02312709643644554,0.025137211901898687,0.4272228308432339,0.8891327745213056,-0.15044252131109115,1.079823046918535,0.48666372308577266,0.1887630898168049,-0.6513658656224215,1.523865918817659,0.6441960183681223,0.31910255630089834,0.2729235093166059,0.37898447043287986,0.8843022653563641,-1.6104424894053964
up,-0.0059215456265347315,0.005268156531547505,0.002885105247055772,0.012558132883112095,0.23192752715481882,0.8428545112328564,0.007137041524210811,-0.007396250957903696,-0.0015260930381148555,0.00799822194318873,0.11197511273555841,0.8943568017924062,0.5621943913766683,0.13456741314705625,0.05511482921958339,0.02917743887184383,0.1977092872226632,0.11653020324778074,0.3160625336953824,0.01810838868109053,0.003037644399903843,0.0008513229391201833,0.039088962254093536,0.01357928826896909,-1.5115499852940657,-0.48369280892425714,-0.11076416373178595,-0.04954454232642016,0.063541432801094,0.4901132882075469,1.0,0.4378877838838095,0.1970465161566003,0.10753165210590297,0.6662963312680745,1.0,-0.13380783934763163,-0.054146442853950136,-0.02883561287927058,-0.010886469140098285,0.08342590197296187,0.8328704693942549,0.2545427715666436,0.0638862234908508,0.0246262441396978,0.029104643341303457,0.3808042430003159,0.9104642898830164,0.3206194447220536,3.381366883348713,1.5723902366569114,0.6892312403696477,-0.6688856841635742,0.6663442783347326,-0.4276106739347735,-0.009972967886860834,0.9820952083420341,0.7439838777158493,0.9723376910906238,-1.4027918837265385
