type,mean gyro x,mean gyro y,mean gyro z,mean acc x,mean acc y,mean acc z,median gyro x,median gyro y,median gyro z,median acc x,median acc y,median acc z,std gyro x,std gyro y,std gyro z,std acc x,std acc y,std acc z,var gyro x,var gyro y,var gyro z,var acc x,var acc y,var acc z,min gyro x,min gyro y,min gyro z,min acc x,min acc y,min acc z,max gyro x,max gyro y,max gyro z,max acc x,max acc y,max acc z,25 gyro x,25 gyro y,25 gyro z,25 acc x,25 acc y,25 acc z,75 gyro x,75 gyro y,75 gyro z,75 acc x,75 acc y,75 acc z,gyro x kurtosis,gyro y kurtosis,gyro z kurtosis,acc x kurtosis,acc y kurtosis,acc z kurtosis,gyro x skew,gyro y skew,gyro z skew,acc x skew,acc y skew,acc z skew
down,-0.003295160445748886,0.0035532109782396852,-0.0017625689547428492,0.0330347365901933,-0.12203020358969631,0.7128227258840166,0.011668903671220789,-0.0033698615732905986,0.0019222210901203582,0.0335699210568682,0.053136391226567894,0.7369077135244078,0.32891963132787494,0.043625856419441944,0.032370824563967365,0.02386227026632641,0.2944429467985083,0.09393411664764695,0.10818812387286518,0.0019032153483297637,0.0010478702829511528,0.0005694079422632055,0.08669664891938919,0.008823618270373743,-0.7466577468764387,-0.15258708815131944,-0.11214735004877492,-0.05965854715388533,-0.6257433248706472,0.507769042400205,1.0,0.12532999429053462,0.04756171040619944,0.21580663570668807,0.16382121036406158,1.0,-0.09033506033564175,-0.020185944245017483,-0.012504054213073651,0.021388835405999965,-0.458277380452364,0.6544695880826268,0.04489305374470081,0.02863023911677,0.02235215713882905,0.04507960616150388,0.11797429202143185,0.7743141835481682,1.811193560403546,1.7419237063137114,2.00178281429252,15.135011356108684,-1.306756549937439,-0.21721453907569144,0.5675879082353827,-0.08206003998458734,-1.2848132812403759,1.3042494168399197,-0.6807740820608346,-0.30196785971376877
down,-0.004950980623588355,0.004132454521063248,-0.0010869241263578343,0.0342548426313425,-0.14628690426744598,0.8142280916524736,0.007857014907057657,0.010329564281955575,0.0022595789348986797,0.036963695738744966,0.09504950098075628,0.856435631416522,0.3783276989478525,0.05108915094694866,0.03305185915655172,0.022810870126328778,0.34522242940400366,0.10346927039070708,0.14313184779117694,0.0026101013444801047,0.0010924253937045316,0.0005203357959202387,0.11917852576360229,0.010705889915185254,-0.910233765055956,-0.18723697110733875,-0.11687388703586975,-0.029042903990348607,-0.7434543654302647,0.5859185797884805,1.0,0.15942304136642346,0.10146680994098346,0.14389439118881053,0.18305830061954773,1.0,-0.06711369224130882,-0.014260261573178862,-0.012296467642536574,0.021562156075825054,-0.5455445546072935,0.7364136421788126,0.03647448728715635,0.027606036913365516,0.009290290993892565,0.04796479706293684,0.12568756900392986,0.8929043233728132,1.352614109502845,3.2407365724193458,2.411959152212088,1.8908170321074587,-1.3186689138620973,-0.6480871015976208,0.3466424333011268,-0.7732065761295183,-0.4960166519239858,0.02960941389095652,-0.6849005559661739,-0.6543317070988303
down,-0.0033868491423979874,-0.0036332994264401206,-0.004102113376672068,0.009198895578715824,-0.11108160127423683,0.7832903596165646,0.010217463421401625,-0.006476801355939065,-0.005544974351849268,0.008457095965899088,0.07508251027602916,0.8050743113690444,0.38003000107966894,0.05482137479423154,0.03542342051970071,0.02575257912180623,0.29964082388075247,0.09117342456549087,0.14442280172061317,0.0030053831343296055,0.0012548187213155535,0.0006631953314248901,0.0897846233359361,0.008312593346999254,-0.9568868068169062,-0.15155504598645397,-0.09651022674317564,-0.0435231038015947,-0.6532591007015117,0.5544554573398853,1.0,0.14452298597655383,0.13203681124406755,0.14397690646847786,0.17202971222353075,1.0,-0.07016457492438125,-0.02329655287044302,-0.017766066950601886,-0.006188119218616733,-0.45709573482245547,0.7358189606407276,0.042660054523295764,0.011728847230848901,0.010329847145587592,0.02207095837523181,0.11174711330855974,0.8441110212913394,1.3592269376928758,1.3678722311444362,3.7977532790894655,3.1968780939442416,-1.0967772107687652,0.009500420493024908,0.27779682581411586,0.26354519408469373,0.6865755092785562,0.9225974964941047,-0.8239760759541351,-0.6998763886025915
down,0.00040221916675124296,0.0029526654207913715,-1.7248144551001877e-05,0.019009015662212813,-0.09390664131726505,0.7736988155939818,-0.004005349065351454,-0.0004483539714896122,-0.00046028864271163445,0.020379049442457157,0.09924597050573518,0.8042592049036108,0.34082026208843746,0.04239903078578356,0.031178271180308338,0.023117681376456038,0.3025705475019555,0.09273198275950278,0.11615845105003121,0.0017976778115738224,0.0009720845937928454,0.0005344271922233424,0.0915489362156331,0.008599220626508721,-0.8128097350976944,-0.166615894658648,-0.099954251410643,-0.03953535637496335,-0.6745465611508081,0.5253719089839678,1.0,0.14219407517932717,0.11177164473489355,0.08396168278973054,0.145710201103754,1.0,-0.04910468558510566,-0.015596223428120644,-0.00906703252113463,-0.00010189524879769017,-0.4499694060073646,0.701854479743027,0.027093684936117825,0.025601390015673367,0.018015522326142102,0.03377827483771141,0.11534541989504045,0.8308028824752349,2.0414669435989703,3.865170020738442,3.0969836215672375,-0.43339481987961426,-0.9185548961972541,-0.2848148950819267,0.504718751551515,-0.19595639644436388,-0.296061537797792,0.0015376116226897012,-0.9521538116968645,-0.4173426107660711
down,-0.0033455668558458607,0.007801787200254921,-0.004599795970343557,0.003959305049202122,-0.10932774165396567,0.764276990937737,0.003399331486180408,0.00652499175512311,-0.00527686384439408,0.004255319024165057,0.08713272338621701,0.7872340494223108,0.3723444613883243,0.06482588091417693,0.03294722199230087,0.02970252895030906,0.29563337993443234,0.08550347891215838,0.13864039792656133,0.004202394836299049,0.0010855194370099541,0.0008822402260439478,0.08739909533145643,0.007310844906081913,-0.938102277076701,-0.22455191596316063,-0.10381670719421764,-0.08996960420697567,-0.6378925960159836,0.5734549191958358,1.0,0.19956669498484333,0.08010696831582187,0.09199594332650939,0.15278621780271173,1.0,-0.09351229519484457,-0.018614717293357758,-0.015371825402966138,-0.014589664865386659,-0.46382979728012963,0.6933130708165196,0.042216083777887055,0.03560499153294089,0.011591489455643625,0.025126646447196335,0.11053698006845682,0.8196555156909267,1.6757277085012574,2.45618905530512,0.9661595266316971,0.31496338188133155,-1.1956327929518915,-0.29652891037216556,0.222032309087595,-0.22293852868873018,-0.21127277791297241,-0.36696913578824564,-0.7819701901102594,-0.21287933088333622
down,-0.005941390663875792,0.00067168195345781,0.0016492150040973033,0.019527979438874164,-0.09825186288069983,0.7852913408972192,-0.0073943112169321465,0.003814544803226614,0.0004102180064109904,0.02099792142563464,0.10353430618128609,0.8214137514558975,0.34014670281027315,0.0540545685868053,0.03846833083270835,0.028811228285123065,0.31367521231804735,0.1204659043741081,0.11569977943270027,0.002921896385105639,0.0014798124770546996,0.0008300868752974753,0.09839213882277209,0.014512034116671759,-0.7886494460550635,-0.17039187941363507,-0.09923914616549732,-0.10020790401697269,-0.667359700758992,0.3467775653709852,1.0,0.1137476404122818,0.153740657144507,0.12723492936542538,0.16860707310478693,1.0,-0.14535057542018864,-0.016804337117700165,-0.01419267998547753,0.009147609833564994,-0.4711018695524179,0.7015592646004827,0.031581029634323535,0.022376679569826044,0.014910279568776937,0.03201663377052697,0.13825364559202077,0.8638254256313307,2.099828515658442,1.3345106755779095,4.64644378539405,3.797405131708807,-1.1699000947518268,1.5339912271933822,0.6969218997314934,-0.6645193897680448,0.873481512725361,-0.1641897947717735,-0.8117084540310814,-1.1681254541525
down,0.0026760274083862065,0.0020450641756744967,-0.0015416824703143543,0.02796652689741037,-0.1393810747024328,0.7888186646261581,-0.015836637992304156,0.002942556611625099,0.006524823091665596,0.03395585660053649,0.08754244506840281,0.8277800925438694,0.3941693262663864,0.06472107054111968,0.05337665130030029,0.029606628212804503,0.32875602357296646,0.10219269077432903,0.15536945776929698,0.004188816971988589,0.0028490669040338486,0.0008765524341312316,0.10808052303550887,0.010443346047697633,-0.8290920353608211,-0.19084824720708182,-0.19872027396483938,-0.056451613414507655,-0.6929117184843188,0.46583189692446625,1.0,0.14718684291024176,0.11587344205927241,0.12245330646232257,0.21328522451977197,1.0,-0.10041200318991565,-0.022763025815520033,-0.01864800120452181,0.008488964150134122,-0.5020691620831339,0.7068654257548004,0.03970340566580489,0.025518184735868067,0.02070950963263246,0.04647707781392645,0.12653862118189338,0.8632215212552586,1.0113598126110945,1.1565798169368753,2.8290171630549867,0.12068808951398413,-1.3905444306996517,-0.4572315600633212,0.6660663022125073,-0.3295798893057307,-0.9862789532941288,-0.4007244692533874,-0.6219608836673984,-0.5598064067810556
down,8.798178258660385e-05,0.007575146464446968,-0.004042233492230969,0.014582949806731207,-0.15008310899050334,0.8296854577104306,-0.0033677973175139713,-0.0003273981805579137,0.0011250017867867742,0.016994633231379546,0.08050089469338602,0.8792486356927882,0.33094375563166023,0.06847284632321032,0.035030154521753266,0.03664177954878616,0.3380907034598598,0.11907157144301735,0.10952376939158806,0.004688530683601977,0.0012271117258179107,0.0013426200085018436,0.11430532376598285,0.014178039125909583,-0.8103192700882891,-0.21510149648555535,-0.1335733850037596,-0.0921287968801075,-0.7390429230153972,0.5187835287348438,1.0,0.28078226233860887,0.06667220926031636,0.1596601055818357,0.1641323700868685,1.0,-0.0813036499415364,-0.01812199960984985,-0.009574284034462838,-0.013640429285821805,-0.5116278966199382,0.7151162656059198,0.03526225616966042,0.014426353770929327,0.015540882160121823,0.04354874756842912,0.10912343428657441,0.9202258377117937,2.412607148311449,4.22915001301594,3.659653074142441,0.6942588959484812,-1.2667658157134143,-0.5642927100356743,0.8130190175769055,0.7466318412032088,-1.6457181852338538,-0.07257603458552682,-0.7327120478417912,-0.8047730462060659
down,-0.004658551777699165,0.004305002238506871,0.012578541068535903,0.02309862088277083,-0.1653373858527703,0.7639472112654326,0.033232654210342535,-0.0031852245878316436,0.0018297807279995895,0.02988458310792007,0.028441878370424247,0.7903957121266726,0.5245895930569471,0.11228805972953382,0.0788728575031119,0.030353694732054824,0.29426321262865146,0.10022675203555968,0.2751942411436534,0.012608608357823353,0.006220927650706196,0.0009213467838867727,0.08659083830653495,0.010045401823597568,-1.4969669325703545,-0.33941228258756384,-0.15964166558243573,-0.055234952792511165,-0.6795136081199672,0.5070074039534271,1.0,0.39694330748586665,0.24941930820440472,0.10923330005836801,0.12757625809332807,1.0,-0.0844926221037928,-0.03776988925566905,-0.03000643474009761,-0.0036067600800261546,-0.5170032746834705,0.7038334894465545,0.11431193339363752,0.03460596521900284,0.03847578351454385,0.04307502239082268,0.06255152608541104,0.8351195641198457,1.1171696105567017,3.057535847319012,1.4005562023087856,-0.3175440405682899,-1.2937687054933824,-0.21592977339793862,-0.6033483599546052,0.3294947165513489,0.856556730357146,-0.08618028531547667,-0.6853595351509886,-0.7014932364061863
down,-0.00026424865706387994,-0.0018555553016914282,0.0025479971489030173,0.03845333877152617,-0.14371781450766666,0.7673290009724989,0.011601372139790869,-0.006938922905933705,0.0010122974653608452,0.03542009822602411,0.0626029647237407,0.8029242319896401,0.37416342770515637,0.054920987207332586,0.047913537893715476,0.025954900349351957,0.3073331744910301,0.1054169292400836,0.1399982706320718,0.0030163148358279897,0.002295707113492509,0.0006736568521447904,0.09445368014273396,0.011112728970408792,-1.0810832451079928,-0.15467729226863122,-0.11862681104007479,-0.03047776072701252,-0.6532125342414292,0.5560131788284371,1.0,0.18627968188613253,0.10254621142938186,0.12273476069797562,0.16948105799741,1.0,-0.08486308738470033,-0.025768322555170888,-0.020424249883590543,0.02254942316992706,-0.5199753050764099,0.6712314762440192,0.04288714132973385,0.012325000424656148,0.03215322705205533,0.0565280075737169,0.1012664760988345,0.8362335059581483,2.1570576831114883,2.49783379747816,0.19448072868884392,0.7160169099507905,-1.4217159887368696,-0.632239514905554,0.10237832119035974,0.502479420513227,-0.2511886512140835,0.506478771448612,-0.642326697074619,-0.4528054974068404
