ACC_or_GYR,milisecond,x,y,z
ACC,30,9.227535247802734,1.1085492372512817,1.18037748336792
ACC,38,9.227535247802734,1.1085492372512817,1.18037748336792
ACC,48,9.227535247802734,1.1085492372512817,1.18037748336792
ACC,58,9.785401344299316,1.1660118103027344,1.0462981462478638
ACC,68,9.78300666809082,1.1277034282684326,0.9816526770591736
ACC,78,9.792584419250488,1.0917893648147583,1.053480863571167
ACC,90,9.90272045135498,1.1420691013336182,1.1253091096878052
ACC,98,9.957788467407227,1.1588289737701416,1.1588289737701416
ACC,109,9.981731414794922,1.252205729484558,1.2474172115325928
ACC,125,9.9003267288208,1.240234375,1.314456820487976
ACC,128,9.840469360351562,1.2067145109176636,1.2976969480514526
ACC,142,9.778218269348145,1.209108829498291,1.2665714025497437
ACC,157,9.696812629699707,1.1157320737838745,1.1971373558044434
ACC,158,9.653716087341309,1.1037607192993164,1.2354458570480347
ACC,174,9.61301326751709,1.0175668001174927,1.1995316743850708
ACC,178,9.620196342468262,1.0582695007324219,1.223474383354187
ACC,192,9.577098846435547,0.991229772567749,1.2258687019348145
ACC,208,9.603436470031738,0.967287003993988,1.2258687019348145
ACC,209,9.651321411132812,1.0079896450042725,1.1899546384811401
ACC,224,9.670475959777832,0.9816526770591736,1.1564347743988037
ACC,228,9.670475959777832,1.0486923456192017,1.1468576192855835
ACC,241,9.670475959777832,1.118126392364502,1.144463300704956
ACC,258,9.742303848266602,1.1396747827529907,1.1684061288833618
ACC,259,9.742303848266602,1.1396747827529907,1.1684061288833618
ACC,274,9.744698524475098,1.1995316743850708,1.1540404558181763
ACC,278,9.763853073120117,1.271359920501709,1.1277034282684326
ACC,292,9.73272705078125,1.1827718019485474,1.1468576192855835
GYR,292,-5.2703351974487305,-1.7842650413513184,-3.1253950595855713
ACC,309,9.689630508422852,1.2737542390823364,1.1588289737701416
GYR,309,-5.2703351974487305,-3.2892649173736572,-3.1253950595855713
ACC,309,9.689630508422852,1.2737542390823364,1.1588289737701416
GYR,310,-5.2703351974487305,-3.2892649173736572,-3.1253950595855713
ACC,324,9.646533012390137,1.2186858654022217,1.1372805833816528
GYR,325,-5.655335426330566,-3.2892649173736572,-3.580394983291626
ACC,329,9.617801666259766,1.2186858654022217,1.1947431564331055
GYR,329,-6.355335235595703,-3.2192652225494385,-3.405395030975342
ACC,341,9.615407943725586,1.2617827653884888,1.252205729484558
GYR,342,-6.775335311889648,-3.1492650508880615,-3.1253950595855713
ACC,358,9.627379417419434,1.3048797845840454,1.3288224935531616
GYR,358,-5.8303351402282715,-3.5342652797698975,-3.7903952598571777
ACC,359,9.526819229125977,1.223474383354187,1.3791022300720215
GYR,359,-5.8303351402282715,-3.5342652797698975,-3.7903952598571777
ACC,375,9.450202941894531,1.2306572198867798,1.4054392576217651
GYR,376,-5.2703351974487305,-3.044264793395996,-3.4403951168060303
ACC,378,9.416683197021484,1.2546000480651855,1.429382085800171
GYR,379,-4.780334949493408,-1.9942651987075806,-2.7403950691223145
ACC,391,9.457385063171387,1.2474172115325928,1.3791022300720215
GYR,392,-4.360335350036621,-1.119265079498291,-1.8303951025009155
ACC,409,9.553156852722168,1.223474383354187,1.2881197929382324
GYR,409,-3.8703348636627197,-0.5592650175094604,-0.920395016670227
ACC,409,9.553156852722168,1.223474383354187,1.2881197929382324
GYR,410,-3.8703348636627197,-0.5592650175094604,-0.920395016670227
ACC,425,9.572310447692871,1.2306572198867798,1.2330515384674072
GYR,426,-4.605334758758545,0.7357349991798401,-0.8153950572013855
ACC,428,9.620196342468262,1.242628574371338,1.2617827653884888
GYR,428,-5.8303351402282715,2.8707351684570312,-0.535395085811615
ACC,442,9.608224868774414,1.2210801839828491,1.302485466003418
GYR,443,-5.725335121154785,2.4857351779937744,-0.535395085811615
ACC,458,9.603436470031738,1.161223292350769,1.3958622217178345
GYR,459,-3.415334939956665,-1.15426504611969,-0.9903950691223145
ACC,459,9.603436470031738,1.161223292350769,1.3958622217178345
GYR,459,-3.415334939956665,-1.15426504611969,-0.9903950691223145
ACC,474,9.548367500305176,1.1372805833816528,1.4221992492675781
GYR,475,-1.945335030555725,-3.3242650032043457,-1.165394902229309
ACC,478,9.560338973999023,1.1588289737701416,1.4581133127212524
GYR,478,-0.8953350186347961,-4.759264945983887,-0.920395016670227
ACC,493,9.59146499633789,1.1684061288833618,1.4341706037521362
GYR,493,-0.23033501207828522,-4.724265098571777,-0.6403949856758118
ACC,498,9.598648071289062,1.192348837852478,1.381496548652649
GYR,499,0.08466500788927078,-3.8492650985717773,-0.7453950047492981
GYR,509,0.014665000140666962,-2.30926513671875,-0.8153950572013855
ACC,510,9.534002304077148,1.2546000480651855,1.252205729484558
ACC,529,9.495694160461426,1.2689656019210815,1.1660118103027344
GYR,530,-1.385335087776184,0.4557349979877472,-0.3953950107097626
ACC,531,9.426259994506836,1.2306572198867798,1.1229149103164673
GYR,531,-1.385335087776184,0.4557349979877472,-0.3953950107097626
ACC,551,9.462174415588379,1.2186858654022217,1.242628574371338
GYR,552,-2.610335111618042,-0.24426499009132385,1.0396050214767456
ACC,553,9.462174415588379,1.2186858654022217,1.242628574371338
GYR,553,-2.610335111618042,-0.24426499009132385,1.0396050214767456
ACC,566,9.510059356689453,1.211503028869629,1.271359920501709
GYR,568,-1.5253350734710693,-2.0292649269104004,1.2496050596237183
ACC,574,9.536396980285645,1.2354458570480347,1.2450228929519653
GYR,576,-0.23033501207828522,-4.339264869689941,1.2846050262451172
ACC,584,9.579493522644043,1.223474383354187,1.2905141115188599
GYR,585,0.6796650290489197,-6.369265556335449,1.3896050453186035
ACC,590,9.670475959777832,1.2569942474365234,1.319245457649231
GYR,592,1.169664978981018,-7.244265079498291,1.5996050834655762
ACC,605,9.749486923217773,1.242628574371338,1.3168511390686035
GYR,607,1.3096650838851929,-6.4042649269104,1.914604902267456
ACC,610,9.814132690429688,1.2641770839691162,1.3216396570205688
GYR,618,1.3796650171279907,-4.619265079498291,1.7746050357818604
ACC,624,9.838075637817383,1.2905141115188599,1.2641770839691162
GYR,625,1.5896649360656738,-3.1492650508880615,1.3896050453186035
ACC,632,9.80216121673584,1.331216812133789,1.1899546384811401
GYR,633,1.9746649265289307,-2.484265089035034,0.7946050763130188
ACC,650,9.742303848266602,1.3455824851989746,1.113337755203247
GYR,651,2.0446650981903076,-1.6442649364471436,0.6546050310134888
ACC,653,9.747093200683594,1.3048797845840454,0.9984126091003418
GYR,655,1.5196651220321655,-0.5592650175094604,0.7596050500869751
ACC,668,9.696812629699707,1.2785427570343018,0.931372880935669
GYR,671,0.1196649968624115,0.38573500514030457,0.5146050453186035
ACC,672,9.617801666259766,1.2474172115325928,0.8379961848258972
GYR,673,0.1196649968624115,0.38573500514030457,0.5146050453186035
ACC,681,9.574705123901367,1.2569942474365234,0.766167938709259
GYR,681,-0.37033501267433167,-1.0142650604248047,0.6896050572395325
ACC,699,9.601041793823242,1.2210801839828491,0.8667274713516235
GYR,699,-1.0353350639343262,-5.879265308380127,1.2496050596237183
ACC,699,9.601041793823242,1.2210801839828491,0.8667274713516235
GYR,699,-1.0353350639343262,-5.879265308380127,1.2496050596237183
ACC,713,9.648927688598633,1.2019259929656982,0.9481328129768372
GYR,714,-1.2803350687026978,-7.349264621734619,1.2846050262451172
ACC,719,9.689630508422852,1.228263020515442,0.9768640995025635
GYR,721,-1.105334997177124,-7.4892659187316895,1.2496050596237183
ACC,732,9.68484115600586,1.2306572198867798,0.9337671995162964
GYR,733,-1.2103350162506104,-5.984265327453613,1.2496050596237183
ACC,745,9.641744613647461,1.1899546384811401,0.8403904438018799
GYR,745,-1.735335111618042,-3.49926495552063,1.0746049880981445
ACC,750,9.5220308303833,1.228263020515442,0.8379961848258972
GYR,755,-3.2053351402282715,-0.9442650079727173,1.1096049547195435
ACC,764,9.452596664428711,1.1971373558044434,0.8379961848258972
GYR,764,-3.800335168838501,-0.6642650365829468,1.3896050453186035
ACC,769,9.404711723327637,1.2019259929656982,0.8643332123756409
GYR,772,-4.045334815979004,-1.2592650651931763,1.7746050357818604
ACC,782,9.3017578125,1.18037748336792,0.924190104007721
GYR,783,-3.975334882736206,-2.1342649459838867,2.159605026245117
ACC,798,9.292180061340332,1.161223292350769,0.9888355135917664
GYR,799,-3.415334939956665,-4.129264831542969,3.3846051692962646
ACC,800,9.284997940063477,1.149251937866211,1.1061549186706543
GYR,801,-3.415334939956665,-4.129264831542969,3.3846051692962646
ACC,821,9.284997940063477,1.0678465366363525,1.4437477588653564
GYR,822,-1.105334997177124,-4.899265289306641,4.294605255126953
ACC,823,9.284997940063477,1.0678465366363525,1.4437477588653564
GYR,823,-1.105334997177124,-4.899265289306641,4.294605255126953
ACC,833,9.2802095413208,1.0247496366500854,1.5299415588378906
GYR,835,0.7146649956703186,-4.094264984130859,5.1346049308776855
ACC,847,9.3233060836792,0.9960182905197144,1.5874042510986328
GYR,849,4.984665393829346,-0.8042649626731873,6.849605560302734
ACC,851,9.354432106018066,0.9768640995025635,1.599375605583191
GYR,852,4.984665393829346,-0.8042649626731873,6.849605560302734
ACC,867,9.387951850891113,0.9457385540008545,1.5658557415008545
GYR,868,8.484664916992188,1.0157350301742554,8.214605331420898
ACC,871,9.469356536865234,0.967287003993988,1.6089526414871216
GYR,872,10.654664993286133,1.540735125541687,9.264605522155762
