ACC_or_GYR,milisecond,x,y,z
ACC,21,10.067925453186035,0.5818088054656982,1.2857255935668945
ACC,35,10.067925453186035,0.5818088054656982,1.2857255935668945
ACC,41,9.505270957946777,0.6368771195411682,0.1652049571275711
ACC,52,9.646533012390137,0.699128270149231,0.6129343509674072
ACC,61,9.778218269348145,0.7110996246337891,0.6536370515823364
ACC,73,9.790189743041992,0.7158881425857544,0.7326480746269226
ACC,81,9.744698524475098,0.6584255695343018,0.766167938709259
ACC,91,9.78061294555664,0.6799740195274353,0.7877163887023926
ACC,101,9.799766540527344,0.6943396925926208,0.6656084060668945
ACC,115,9.75427532196045,0.7374366521835327,0.5219519138336182
ACC,132,9.680052757263184,0.6871568560600281,0.45730647444725037
ACC,133,9.68484115600586,0.6392713785171509,0.4668835997581482
ACC,149,9.677659034729004,0.6320885419845581,0.5626545548439026
ACC,151,9.680052757263184,0.6105400919914246,0.6129343509674072
ACC,166,9.668081283569336,0.5674431324005127,0.7326480746269226
ACC,171,9.668081283569336,0.5267404317855835,0.8044763207435608
ACC,183,9.651321411132812,0.5291347503662109,0.8260248303413391
ACC,199,9.634561538696289,0.5554717779159546,0.7709565162658691
ACC,201,9.63216781616211,0.541106104850769,0.7853221297264099
ACC,216,9.634561538696289,0.5195576548576355,0.7685621976852417
ACC,221,9.670475959777832,0.5554717779159546,0.7565908432006836
ACC,232,9.723150253295898,0.5746259689331055,0.7326480746269226
ACC,249,9.771035194396973,0.5865973234176636,0.6416656374931335
ACC,252,9.744698524475098,0.5482889413833618,0.5602602958679199
ACC,266,9.718361854553223,0.5506832003593445,0.5243461728096008
ACC,283,9.742303848266602,0.5698373913764954,0.47646069526672363
GYR,284,-1.3004599809646606,-3.777515172958374,0.9425150156021118
ACC,284,9.742303848266602,0.5698373913764954,0.47646069526672363
GYR,284,-1.3004599809646606,-3.777515172958374,0.9425150156021118
ACC,299,9.720755577087402,0.56504887342453,0.5315290093421936
GYR,300,-2.6654601097106934,-3.392515182495117,1.117514967918396
ACC,301,9.708784103393555,0.5770202279090881,0.7182824611663818
GYR,301,-3.995460033416748,-3.1125152111053467,1.5375150442123413
ACC,316,9.718361854553223,0.6273000240325928,0.9265843629837036
GYR,317,-3.92546010017395,-2.3775150775909424,1.7475149631500244
ACC,321,9.718361854553223,0.6296942830085754,1.0127782821655273
GYR,321,-2.490460157394409,-1.467514991760254,2.027515172958374
ACC,333,9.737515449523926,0.6727912425994873,0.9481328129768372
GYR,333,-0.3904600143432617,-0.7325150370597839,2.272515058517456
ACC,349,9.720755577087402,0.6560313105583191,0.8284190893173218
GYR,350,1.3245400190353394,-0.7325150370597839,2.3775150775909424
ACC,351,9.744698524475098,0.6608198285102844,0.7039167881011963
GYR,351,2.3395400047302246,-1.9225151538848877,2.517515182495117
ACC,367,9.797372817993164,0.6727912425994873,0.67518550157547
GYR,367,3.0395400524139404,-3.7425146102905273,2.5525150299072266
ACC,372,9.854835510253906,0.6775797605514526,0.6057515144348145
GYR,373,3.564539909362793,-4.897514820098877,2.412515163421631
ACC,383,9.869200706481934,0.6871568560600281,0.5602602958679199
GYR,383,3.389540195465088,-4.897514820098877,2.202515125274658
ACC,399,9.897932052612305,0.7302538156509399,0.5626545548439026
