ACC_or_GYR,milisecond,x,y,z
ACC,26,0.44533511996269226,1.4485362768173218,9.589070320129395
ACC,35,0.44533511996269226,1.4485362768173218,9.589070320129395
ACC,44,0.44533511996269226,1.4485362768173218,9.589070320129395
ACC,55,0.21069619059562683,1.2641770839691162,9.641744613647461
ACC,66,0.34477555751800537,1.302485466003418,9.888355255126953
ACC,74,0.3663240373134613,1.3288224935531616,10.029617309570312
ACC,85,0.32801565527915955,1.3120626211166382,10.28101634979248
ACC,95,0.29928433895111084,1.252205729484558,10.388758659362793
ACC,105,0.2777358889579773,1.211503028869629,10.264256477355957
ACC,116,0.28013014793395996,1.2138973474502563,9.941028594970703
ACC,132,0.24661029875278473,1.209108829498291,9.577098846435547
ACC,135,0.23224465548992157,1.2450228929519653,9.361614227294922
ACC,148,0.23224465548992157,1.242628574371338,9.275420188903809
ACC,166,0.22745610773563385,1.223474383354187,9.273026466369629
ACC,166,0.23224465548992157,1.2330515384674072,9.392740249633789
ACC,182,0.18435916304588318,1.223474383354187,9.557945251464844
ACC,186,0.16759923100471497,1.2354458570480347,9.725543975830078
ACC,199,0.1364736706018448,1.2043201923370361,9.715967178344727
ACC,215,0.09577099233865738,1.2019259929656982,9.605830192565918
ACC,216,0.09577099233865738,1.2019259929656982,9.605830192565918
ACC,232,0.06225114315748215,1.2378400564193726,9.54118537902832
ACC,235,0.026337023824453354,1.2450228929519653,9.505270957946777
ACC,248,0.016759924590587616,1.2474172115325928,9.483722686767578
ACC,265,-0.004788549616932869,1.2785427570343018,9.452596664428711
ACC,265,-0.004788549616932869,1.2785427570343018,9.452596664428711
ACC,282,-0.0071828244253993034,1.2929084300994873,9.510059356689453
ACC,285,-0.023942748084664345,1.2785427570343018,9.584281921386719
GYR,285,0.4346650242805481,-5.3892645835876465,0.1296049952507019
ACC,299,0.0023942748084664345,1.2043201923370361,9.567522048950195
GYR,300,0.7146649956703186,-5.599265098571777,0.6546050310134888
ACC,316,0.0885881707072258,1.211503028869629,9.349642753601074
GYR,316,0.9246650338172913,-6.824265480041504,2.1946051120758057
ACC,317,0.0885881707072258,1.211503028869629,9.349642753601074
GYR,317,0.9246650338172913,-6.824265480041504,2.1946051120758057
ACC,332,0.13407939672470093,1.2857255935668945,9.284997940063477
GYR,333,0.1196649968624115,-8.049264907836914,2.8946051597595215
ACC,335,0.21069619059562683,1.333611011505127,9.289786338806152
GYR,335,-1.4903349876403809,-9.449265480041504,3.489605188369751
ACC,349,0.22745610773563385,1.3958622217178345,9.474145889282227
GYR,349,-3.170335292816162,-11.864265441894531,3.6996052265167236
ACC,365,0.26815879344940186,1.3527653217315674,9.838075637817383
GYR,366,-3.8353352546691895,-14.699265480041504,2.8246049880981445
ACC,366,0.42139238119125366,1.2354458570480347,9.862017631530762
GYR,367,-2.5753350257873535,-14.069266319274902,2.8246049880981445
ACC,383,0.5171633362770081,1.223474383354187,9.778218269348145
GYR,384,-1.6303349733352661,-10.569265365600586,2.929605007171631
ACC,385,0.4716721475124359,1.2210801839828491,9.689630508422852
GYR,385,-0.965334951877594,-9.62426471710205,1.4946050643920898
ACC,399,0.45012366771698,1.242628574371338,9.744698524475098
GYR,400,-1.3503350019454956,-9.974265098571777,0.26960498094558716
ACC,416,0.483643501996994,1.1708003282546997,9.66089916229248
GYR,417,-2.5053350925445557,-8.364265441894531,0.5496050119400024
ACC,417,0.483643501996994,1.1708003282546997,9.66089916229248
GYR,417,-2.5053350925445557,-8.364265441894531,0.5496050119400024
ACC,433,0.49322059750556946,1.1995316743850708,9.581888198852539
GYR,434,-3.6953351497650146,-8.224265098571777,0.7246050238609314
ACC,435,0.5099805593490601,1.2306572198867798,9.517242431640625
GYR,435,-4.465335369110107,-7.6642656326293945,-0.150395005941391
ACC,450,0.5147690773010254,1.2569942474365234,9.359220504760742
GYR,450,-6.3203349113464355,-6.369265556335449,-0.7453950047492981
ACC,455,0.5123748183250427,1.242628574371338,9.354432106018066
GYR,456,-8.910334587097168,-7.104265213012695,-1.3053950071334839
ACC,466,0.5219519138336182,1.2258687019348145,9.526819229125977
GYR,467,-11.325334548950195,-8.224265098571777,-1.7253950834274292
ACC,482,0.5506832003593445,1.1779831647872925,9.828497886657715
GYR,483,-12.760334968566895,-8.889265060424805,-1.9353950023651123
ACC,486,0.5435003638267517,1.149251937866211,10.187639236450195
GYR,487,-12.550334930419922,-8.889265060424805,-2.1803951263427734
ACC,499,0.5123748183250427,1.082212209701538,10.455798149108887
GYR,500,-10.275335311889648,-8.679265022277832,-2.6703951358795166
ACC,505,0.5075862407684326,1.0103839635849,10.5635404586792
GYR,505,-4.0803351402282715,-6.299265384674072,-3.265394926071167
ACC,516,0.4668835997581482,0.9505270719528198,10.439038276672363
GYR,516,0.4346650242805481,-3.429265022277832,-3.4403951168060303
ACC,540,0.38547825813293457,0.924190104007721,10.020040512084961
GYR,541,5.054665565490723,-0.7692650556564331,-1.9353950023651123
ACC,541,0.38547825813293457,0.924190104007721,10.020040512084961
GYR,541,5.054665565490723,-0.7692650556564331,-1.9353950023651123
ACC,555,0.38787251710891724,0.9984126091003418,9.83328628540039
GYR,557,4.1096649169921875,0.7007349729537964,0.6196050047874451
ACC,558,0.39505535364151,1.0558751821517944,9.7016019821167
GYR,558,4.1096649169921875,0.7007349729537964,0.6196050047874451
ACC,574,0.3902668058872223,1.0989720821380615,9.617801666259766
GYR,574,2.6046650409698486,0.770734965801239,1.5296050310134888
ACC,576,0.42857518792152405,1.2043201923370361,9.629773139953613
GYR,577,0.8196650147438049,0.5257350206375122,1.7396050691604614
ACC,591,0.44054657220840454,1.2186858654022217,9.627379417419434
GYR,592,-0.5453349947929382,0.8407350182533264,1.1446049213409424
ACC,606,0.3735068738460541,1.1636176109313965,9.569916725158691
GYR,608,-3.2053351402282715,0.770734965801239,-0.150395005941391
ACC,609,0.3663240373134613,1.1468576192855835,9.557945251464844
GYR,609,-3.2053351402282715,0.770734965801239,-0.150395005941391
ACC,632,0.31125572323799133,1.0989720821380615,9.54118537902832
GYR,635,-3.9403347969055176,-0.7692650556564331,0.30460497736930847
ACC,636,0.31125572323799133,1.0989720821380615,9.54118537902832
GYR,637,-4.010335445404053,-1.3642650842666626,0.8646050095558167
GYR,641,-4.010335445404053,-1.3642650842666626,0.8646050095558167
ACC,642,0.3232271075248718,1.0846065282821655,9.538790702819824
ACC,649,0.30886146426200867,1.0989720821380615,9.545973777770996
GYR,652,-4.255335330963135,-2.624265193939209,1.1796050071716309
ACC,657,0.38787251710891724,1.1348862648010254,9.66089916229248
GYR,658,-4.15033483505249,-4.269265174865723,1.5646049976348877
ACC,674,0.4549122154712677,1.1396747827529907,9.773429870605469
GYR,675,-2.785335063934326,-4.05926513671875,1.459605097770691
ACC,676,0.5171633362770081,1.113337755203247,9.78300666809082
GYR,677,-2.785335063934326,-4.05926513671875,1.459605097770691
ACC,688,0.5626545548439026,1.0893950462341309,9.797372817993164
GYR,689,-1.9103349447250366,-3.8492650985717773,1.1446049213409424
ACC,705,0.5842030644416809,1.0630580186843872,9.744698524475098
GYR,707,-0.965334951877594,-3.7792649269104004,0.30460497736930847
ACC,708,0.5889915823936462,1.0750293731689453,9.71117877960205
GYR,708,-0.965334951877594,-3.7792649269104004,0.30460497736930847
ACC,722,0.5554717779159546,1.0846065282821655,9.689630508422852
GYR,723,-1.980334997177124,-3.1492650508880615,0.024605000391602516
ACC,728,0.596174418926239,1.0846065282821655,9.66089916229248
GYR,730,-3.100334882736206,-2.1342649459838867,0.024605000391602516
ACC,742,0.6033572554588318,1.0654523372650146,9.658504486083984
GYR,742,-4.535335540771484,-0.9442650079727173,-0.11539500951766968
ACC,746,0.5913859009742737,1.0127782821655273,9.692024230957031
GYR,748,-5.865334987640381,0.10573500394821167,-0.22039499878883362
ACC,756,0.5578660368919373,1.0103839635849,9.773429870605469
GYR,757,-6.915335178375244,1.3657349348068237,-0.29039499163627625
ACC,772,0.5602602958679199,1.0079896450042725,9.864412307739258
GYR,773,-7.370335102081299,2.695735216140747,-0.32539498805999756
ACC,776,0.5578660368919373,0.9840469360351562,9.881172180175781
GYR,777,-7.125334739685059,4.340734958648682,-0.11539500951766968
ACC,788,0.5794144868850708,1.0032011270523071,9.931451797485352
GYR,789,-6.565335273742676,5.495735168457031,0.1296049952507019
ACC,806,0.5865973234176636,1.0343266725540161,9.897932052612305
GYR,807,-3.55533504486084,5.81073522567749,0.3396050035953522
ACC,809,0.5818088054656982,1.0319324731826782,9.814132690429688
GYR,809,-3.55533504486084,5.81073522567749,0.3396050035953522
ACC,823,0.5626545548439026,1.0462981462478638,9.687235832214355
GYR,826,-1.6303349733352661,4.865735054016113,0.26960498094558716
