ACC_or_GYR,milisecond,x,y,z
ACC,31,9.605830192565918,-0.2968900799751282,0.7948992252349854
ACC,40,9.605830192565918,-0.2968900799751282,0.7948992252349854
ACC,50,9.605830192565918,-0.2968900799751282,0.7948992252349854
ACC,59,9.80216121673584,-0.05985686928033829,1.3479766845703125
ACC,70,9.708784103393555,-0.09098244458436966,1.3264282941818237
ACC,80,9.689630508422852,-0.09816526621580124,1.3479766845703125
ACC,90,9.715967178344727,-0.09337671846151352,1.331216812133789
ACC,99,9.749486923217773,-0.04788549616932869,1.2665714025497437
ACC,111,9.744698524475098,-0.026337023824453354,1.1588289737701416
ACC,125,9.71357250213623,-0.03591412305831909,1.0798178911209106
ACC,129,9.68484115600586,-0.06943397223949432,1.0558751821517944
ACC,142,9.718361854553223,-0.07182824611663818,1.0295381546020508
ACC,158,9.787795066833496,-0.019154198467731476,1.0917893648147583
ACC,159,9.866806030273438,0.028731297701597214,1.1731946468353271
ACC,175,9.914691925048828,-0.014365648850798607,1.192348837852478
ACC,179,9.90272045135498,-0.05506832152605057,1.192348837852478
ACC,190,9.9003267288208,-0.09337671846151352,1.1420691013336182
ACC,210,9.850046157836914,-0.0766167938709259,1.0055954456329346
ACC,210,9.850046157836914,-0.0766167938709259,1.0055954456329346
ACC,227,9.835680961608887,-0.07422251999378204,0.9888355135917664
ACC,231,9.778218269348145,-0.08619388937950134,1.0486923456192017
ACC,240,9.749486923217773,-0.11971373856067657,1.13009774684906
ACC,257,9.723150253295898,-0.1652049571275711,1.1540404558181763
ACC,259,9.665687561035156,-0.16999350488185883,1.1684061288833618
ACC,274,9.658504486083984,-0.15562786161899567,1.1827718019485474
ACC,290,9.706390380859375,-0.09816526621580124,1.2498114109039307
ACC,291,9.797372817993164,-0.03591412305831909,1.223474383354187
GYR,291,0.9045400023460388,-0.872515082359314,0.45251503586769104
ACC,307,9.838075637817383,-0.014365648850798607,1.1564347743988037
GYR,307,1.534540057182312,-1.397515058517456,-0.21248500049114227
ACC,309,9.794978141784668,-0.031125571578741074,1.161223292350769
GYR,310,1.2545400857925415,-1.467514991760254,-1.0174850225448608
ACC,324,9.759063720703125,-0.07422251999378204,1.1995316743850708
GYR,325,0.44954001903533936,-0.9075149893760681,-1.4374850988388062
ACC,329,9.747093200683594,-0.11013664305210114,1.2689656019210815
GYR,330,-0.21546000242233276,-0.03251500055193901,-1.4724849462509155
ACC,340,9.665687561035156,-0.1005595400929451,1.271359920501709
GYR,341,-0.11045999825000763,0.7724850177764893,-1.1924850940704346
ACC,358,9.658504486083984,-0.10774236917495728,1.2210801839828491
GYR,35
8,0.48454001545906067,1.1224850416183472,-0.807485044002533
ACC,359,9.689630508422852,-0.10774236917495728,1.1995316743850708
GYR,360,1.0095399618148804,0.9824850559234619,-0.21248500049114227
ACC,375,9.766246795654297,-0.07182824611663818,1.2019259929656982
GYR,375,1.3245400190353394,0.07248499989509583,0.17251501977443695
ACC,379,9.823709487915039,-0.04070267081260681,1.2043201923370361
GYR,380,2.0945401191711426,-0.5925150513648987,0.17251501977443695
ACC,390,9.857229232788086,-0.03830839693546295,1.1157320737838745
GYR,391,2.304539918899536,-0.03251500055193901,-0.3174850046634674
ACC,407,9.859623908996582,-0.03830839693546295,1.0870007276535034
GYR,408,1.849540114402771,-0.557515025138855,-0.8424850106239319
ACC,410,9.826104164123535,-0.05267404764890671,1.1061549186706543
GYR,411,1.1145399808883667,-0.6975150108337402,-1.1924850940704346
ACC,424,9.799766540527344,-0.06703969836235046,1.1348862648010254
GYR,427,0.274539977312088,-0.24251499772071838,-1.3674850463867188
ACC,440,9.75188159942627,-0.07901106774806976,1.252205729484558
GYR,441,0.3095399737358093,-0.38251498341560364,-1.0874850749969482
ACC,441,9.75188159942627,-0.07901106774806976,1.252205729484558
GYR,441,0.3095399737358093,-0.38251498341560364,-1.0874850749969482
ACC,457,9.785401344299316,-0.08140534162521362,1.1684061288833618
GYR,457,1.1495399475097656,0.21248500049114227,-0.9824850559234619
ACC,459,9.809344291687012,-0.09337671846151352,1.0678465366363525
GYR,460,1.7795400619506836,0.632485032081604,-0.9824850559234619
ACC,474,9.818921089172363,-0.08619388937950134,0.9481328129768372
GYR,475,1.534540057182312,0.5624849796295166,-1.0174850225448608
ACC,479,9.80455493927002,-0.07182824611663818,0.9122186899185181
GYR,480,0.8345400094985962,0.17748500406742096,-1.0174850225448608
ACC,491,9.790189743041992,-0.1245022863149643,0.924190104007721
GYR,491,-0.3904600143432617,-0.24251499772071838,-1.2624850273132324
ACC,510,9.828497886657715,-0.17238777875900269,0.9936240315437317
GYR,511,-1.440459966659546,-1.117514967918396,-0.6674849987030029
ACC,513,9.876383781433105,-0.19154198467731476,1.07024085521698
GYR,514,-1.440459966659546,-1.117514967918396,-0.6674849987030029
ACC,533,9.99370288848877,-0.13407939672470093,1.228263020515442
GYR,538,-0.7404600381851196,-0.2775150239467621,-0.7374850511550903
ACC,539,9.99370288848877,-0.13407939672470093,1.228263020515442
