ACC_or_GYR,milisecond,x,y,z
ACC,21,0.8810931444168091,0.4908263385295868,10.137359619140625
ACC,36,0.8810931444168091,0.4908263385295868,10.137359619140625
ACC,41,0.7925049662590027,0.26815879344940186,9.823709487915039
ACC,53,0.8403904438018799,0.31604427099227905,9.56273365020752
ACC,62,0.8882759809494019,0.39505535364151,9.426259994506836
ACC,72,0.8930644989013672,0.40463244915008545,9.330489158630371
ACC,81,0.8116591572761536,0.3663240373134613,9.308940887451172
ACC,92,0.7709565162658691,0.33280420303344727,9.347249031066895
ACC,107,0.7518022656440735,0.32801565527915955,9.404711723327637
ACC,124,0.7518022656440735,0.3256213665008545,9.545973777770996
ACC,124,0.7518022656440735,0.3256213665008545,9.545973777770996
ACC,141,0.7326480746269226,0.3016786277294159,9.68244743347168
ACC,142,0.7398309111595154,0.282524436712265,9.80455493927002
ACC,158,0.7637736797332764,0.27534160017967224,9.917086601257324
ACC,161,0.7374366521835327,0.27534160017967224,10.000885963439941
ACC,174,0.7374366521835327,0.282524436712265,10.027222633361816
ACC,191,0.79011070728302,0.3256213665008545,9.986519813537598
ACC,191,0.8284190893173218,0.3423812985420227,9.945817947387695
ACC,208,0.8140534162521362,0.3663240373134613,9.881172180175781
ACC,211,0.8236305117607117,0.3495641350746155,9.845257759094238
ACC,224,0.8164477348327637,0.3591412305831909,9.80455493927002
ACC,241,0.9050358533859253,0.4261809289455414,9.584281921386719
ACC,241,0.9050358533859253,0.4261809289455414,9.584281921386719
ACC,256,0.9217957854270935,0.42857518792152405,9.454991340637207
ACC,261,0.8858816623687744,0.4189980924129486,9.42147159576416
ACC,273,0.8739103078842163,0.38068968057632446,9.416683197021484
GYR,274,-2.225335121154785,2.5907351970672607,1.0396050214767456
ACC,291,0.8906702399253845,0.36392977833747864,9.457385063171387
GYR,292,-3.100334882736206,2.520735025405884,1.0046050548553467
ACC,292,0.8595446348190308,0.3208328187465668,9.375980377197266
GYR,293,-3.660335063934326,2.2407350540161133,0.829604983329773
ACC,308,0.79011070728302,0.30407288670539856,9.328094482421875
GYR,309,-4.290335178375244,2.065735101699829,0.8646050095558167
ACC,311,0.7757450342178345,0.2968900799751282,9.275420188903809
GYR,312,-5.410335063934326,1.7507351636886597,1.0746049880981445
ACC,324,0.6584255695343018,0.25139886140823364,9.289786338806152
GYR,325,-7.475334644317627,1.0507349967956543,1.669605016708374
ACC,340,0.6392713785171509,0.21548473834991455,9.16288948059082
GYR,340,-9.155335426330566,1.540735125541687,2.5096049308776855
ACC,341,0.5339232683181763,0.2298503816127777,9.0814847946167
GYR,342,-11.185335159301758,1.7507351636886597,3.629605293273926
ACC,357,0.371112585067749,0.2944957911968231,8.827691078186035
GYR,358,-13.390335083007812,0.5957350134849548,4.784605026245117
ACC,361,0.3423812985420227,0.11731946468353271,8.719948768615723
GYR,362,-16.680334091186523,-0.6292650103569031,5.589605331420898
ACC,373,0.2537931203842163,0.07422251999378204,8.49249267578125
GYR,374,-20.215335845947266,-1.3992650508880615,8.844605445861816
ACC,392,0.24421602487564087,0.16759923100471497,8.008849143981934
GYR,392,-29.840335845947266,-4.304265022277832,13.009604454040527
ACC,393,0.24421602487564087,0.16759923100471497,8.008849143981934
GYR,393,-29.840335845947266,-4.304265022277832,13.009604454040527
ACC,408,0.39266106486320496,0.16999350488185883,7.802941799163818
GYR,408,-35.75533676147461,-4.934264659881592,15.109606742858887
ACC,412,0.706311047077179,0.10534809529781342,7.817307472229004
GYR,413,-42.68533706665039,-4.584265232086182,16.544605255126953
ACC,425,1.2330515384674072,0.06703969836235046,8.145322799682617
GYR,426,-49.23033905029297,-5.179265022277832,16.474605560302734
ACC,440,1.5682499408721924,0.16999350488185883,8.54037857055664
GYR,441,-55.04033660888672,-5.319265365600586,10.139605522155762
ACC,441,1.5490957498550415,-0.0071828244253993034,8.717555046081543
GYR,442,-57.03533935546875,-3.569265127182007,5.694605350494385
ACC,457,1.4557191133499146,-0.2370332032442093,8.844450950622559
GYR,457,-59.31033706665039,-2.0992650985717773,2.789605140686035
ACC,461,1.5059988498687744,-0.37590113282203674,9.172467231750488
GYR,462,-61.865333557128906,-1.4342650175094604,0.3746050000190735
ACC,474,1.35037100315094,-0.6009629964828491,9.258660316467285
GYR,474,-63.965335845947266,-0.6992650032043457,-1.6903949975967407
ACC,491,1.242628574371338,-0.6847625970840454,9.289786338806152
GYR,491,-66.94033813476562,-0.9442650079727173,-3.5103952884674072
ACC,492,1.1085492372512817,-0.8499675393104553,9.23232364654541
GYR,492,-66.94033813476562,-0.9442650079727173,-3.5103952884674072
ACC,509,0.9146129488945007,-0.9840469360351562,9.115004539489746
GYR,509,-69.04033660888672,-2.694265127182007,-3.8603947162628174
ACC,515,0.6943396925926208,-1.18037748336792,8.928250312805176
GYR,517,-71.77033996582031,-4.864264965057373,-2.705394983291626
ACC,530,0.6919454336166382,-1.302485466003418,8.844450950622559
GYR,532,-74.3603286743164,-7.979265213012695,-0.7803950309753418
ACC,534,1.3767080307006836,-1.3120626211166382,9.572310447692871
GYR,535,-76.70533752441406,-11.514266014099121,0.1296049952507019
ACC,555,1.6783866882324219,-1.6999350786209106,10.5419921875
GYR,556,-67.25533294677734,-20.89426612854004,-8.900395393371582
ACC,557,1.6783866882324219,-1.6999350786209106,10.5419921875
GYR,557,-67.25533294677734,-20.89426612854004,-8.900395393371582
ACC,564,1.532335877418518,-1.9082369804382324,10.33368968963623
GYR,565,-61.72533416748047,-19.599266052246094,-11.350395202636719
ACC,581,1.58022141456604,-2.0327394008636475,10.032011032104492
GYR,582,-62.180335998535156,-14.069266319274902,-13.275395393371582
ACC,584,1.6305011510849,-2.0375277996063232,9.984126091003418
GYR,584,-62.180335998535156,-14.069266319274902,-13.275395393371582
ACC,597,1.5467015504837036,-2.1883671283721924,9.857229232788086
GYR,598,-63.7203369140625,-10.499265670776367,-14.010396003723145
ACC,615,1.3838908672332764,-2.2218871116638184,9.16049575805664
GYR,616,-68.4453353881836,-0.8742650151252747,-13.660394668579102
ACC,617,1.3838908672332764,-2.2218871116638184,9.16049575805664
GYR,617,-68.4453353881836,-0.8742650151252747,-13.660394668579102
ACC,632,1.4030450582504272,-2.36075496673584,9.055147171020508
GYR,633,-74.71033477783203,3.885735273361206,-15.165395736694336
ACC,637,1.2546000480651855,-2.607365369796753,9.316123008728027
GYR,637,-74.71033477783203,3.885735273361206,-15.165395736694336
ACC,648,1.1899546384811401,-2.8372156620025635,9.486116409301758
GYR,649,-73.76534271240234,4.270735263824463,-15.27039623260498
ACC,664,1.242628574371338,-3.0263633728027344,9.878777503967285
GYR,665,-63.75533676147461,2.62573504447937,-17.720394134521484
ACC,665,1.242628574371338,-3.0263633728027344,9.878777503967285
GYR,665,-63.75533676147461,2.62573504447937,-17.720394134521484
GYR,682,-59.31033706665039,2.8357348442077637,-17.61539649963379
ACC,684,0.8475732803344727,-3.404658794403076,9.651321411132812
ACC,684,0.8475732803344727,-3.404658794403076,9.651321411132812
GYR,686,-55.81033706665039,2.4857351779937744,-16.250394821166992
ACC,700,0.8715160489082336,-3.4262073040008545,9.488511085510254
GYR,701,-54.20033645629883,0.5957350134849548,-15.550395965576172
ACC,703,0.8427847623825073,-3.4932470321655273,9.466962814331055
GYR,705,-53.95533752441406,-1.4342650175094604,-15.165395736694336
ACC,716,0.8691217303276062,-3.6488747596740723,9.545973777770996
GYR,717,-53.64033508300781,-2.5192651748657227,-14.710395812988281
ACC,734,0.8547561168670654,-3.691971778869629,9.387951850891113
GYR,735,-51.71533966064453,-3.7792649269104004,-12.540395736694336
ACC,736,0.8547561168670654,-3.691971778869629,9.387951850891113
GYR,736,-51.71533966064453,-3.7792649269104004,-12.540395736694336
ACC,751,0.8403904438018799,-3.6800003051757812,9.37358570098877
GYR,754,-51.435333251953125,-3.254265069961548,-11.735395431518555
ACC,756,0.9840469360351562,-3.8284454345703125,9.450202941894531
GYR,758,-51.155338287353516,-0.9442650079727173,-11.385395050048828
ACC,764,0.9505270719528198,-3.8811194896698,9.428654670715332
GYR,765,-49.02033615112305,3.4657351970672607,-11.000395774841309
ACC,784,1.0319324731826782,-3.9864675998687744,9.136552810668945
GYR,788,-45.87033462524414,6.475734710693359,-8.830395698547363
ACC,788,1.0319324731826782,-3.9864675998687744,9.136552810668945
GYR,788,-45.87033462524414,6.475734710693359,-8.830395698547363
ACC,797,1.0941835641860962,-3.907456398010254,8.755863189697266
GYR,798,-45.310333251953125,6.755734920501709,-8.270395278930664
ACC,821,1.082212209701538,-3.9840731620788574,8.497281074523926
GYR,823,-47.55033493041992,4.270735263824463,-9.88039493560791
ACC,824,1.0989720821380615,-4.070267200469971,8.49249267578125
GYR,826,-48.005332946777344,1.785735011100769,-10.160395622253418
ACC,832,1.0989720821380615,-4.070267200469971,8.49249267578125
GYR,832,-48.005332946777344,1.785735011100769,-10.160395622253418
ACC,835,1.0965778827667236,-4.175615310668945,8.554743766784668
GYR,838,-47.62033462524414,-0.6292650103569031,-9.8453950881958
ACC,848,0.9744698405265808,-4.309694766998291,8.569109916687012
GYR,850,-47.16533660888672,-2.7642650604248047,-9.425395965576172
ACC,854,0.931372880935669,-4.446168422698975,8.44460678100586
GYR,864,-46.570335388183594,-6.719265460968018,-6.905395030975342
ACC,865,0.9577099084854126,-4.482082366943359,8.243488311767578
GYR,866,-46.570335388183594,-6.719265460968018,-6.905395030975342
ACC,880,0.9553156495094299,-4.52039098739624,8.154899597167969
GYR,882,-48.005332946777344,-9.974265098571777,-5.890394687652588
ACC,883,1.0151724815368652,-4.59221887588501,8.25306510925293
GYR,885,-49.02033615112305,-10.639264106750488,-4.91039514541626
ACC,900,1.0319324731826782,-4.6999616622924805,8.415876388549805
GYR,903,-49.51033401489258,-10.919265747070312,-4.1753950119018555
ACC,905,1.0319324731826782,-4.829252243041992,8.365595817565918
GYR,907,-49.685333251953125,-10.254265785217285,-3.1953952312469482
ACC,920,1.0462981462478638,-4.922628879547119,8.346442222595215
GYR,922,-49.475337982177734,-9.379264831542969,-1.3753949403762817
ACC,924,1.1564347743988037,-4.970514297485352,8.35123062133789
GYR,925,-49.405338287353516,-9.169264793395996,-0.11539500951766968
ACC,935,1.2043201923370361,-4.9154462814331055,8.286584854125977
GYR,937,-49.195335388183594,-9.554265022277832,0.23460499942302704
ACC,950,1.2929084300994873,-5.039948463439941,8.312922477722168
GYR,954,-50.1053352355957,-8.784265518188477,-0.1853950172662735
ACC,966,1.2378400564193726,-5.193181991577148,8.150111198425293
GYR,967,-50.45533752441406,-6.999265193939209,0.26960498094558716
ACC,968,1.2378400564193726,-5.193181991577148,8.150111198425293
GYR,969,-50.45533752441406,-6.999265193939209,0.26960498094558716
ACC,982,1.1947431564331055,-5.317684173583984,7.848433017730713
GYR,984,-52.76533508300781,-11.02426528930664,0.5496050119400024
ACC,984,1.1947431564331055,-5.317684173583984,7.848433017730713
GYR,985,-52.76533508300781,-11.02426528930664,0.5496050119400024
ACC,1004,1.2138973474502563,-5.430215358734131,7.834067344665527
GYR,1006,-52.660335540771484,-16.274267196655273,1.1446049213409424
ACC,1008,1.2138973474502563,-5.430215358734131,7.834067344665527
GYR,1008,-52.660335540771484,-16.274267196655273,1.1446049213409424
ACC,1024,1.2737542390823364,-5.523591995239258,7.810124397277832
GYR,1026,-51.89033889770508,-20.404264450073242,1.7746050357818604
ACC,1026,1.2737542390823364,-5.523591995239258,7.810124397277832
GYR,1026,-51.89033889770508,-20.404264450073242,1.7746050357818604
ACC,1034,1.3647366762161255,-5.731894016265869,7.81251859664917
GYR,1037,-52.41533660888672,-19.87926483154297,2.0896050930023193
ACC,1050,1.4221992492675781,-5.803721904754639,7.716747760772705
GYR,1052,-52.48533630371094,-19.87926483154297,2.684605121612549
ACC,1054,1.599375605583191,-5.885127544403076,7.618582248687744
GYR,1055,-52.625335693359375,-20.474266052246094,2.719604969024658
ACC,1067,1.6233183145523071,-5.918647289276123,7.628159523010254
GYR,1069,-53.32533645629883,-20.75426483154297,2.2646052837371826
ACC,1085,1.6807808876037598,-6.014418125152588,7.788576126098633
GYR,1086,-55.39033508300781,-15.714263916015625,1.5296050310134888
ACC,1087,1.6807808876037598,-6.014418125152588,7.788576126098633
GYR,1088,-55.39033508300781,-15.714263916015625,1.5296050310134888
ACC,1113,1.6664152145385742,-6.2155375480651855,7.865192890167236
GYR,1115,-54.025333404541016,-5.984265327453613,2.6496050357818604
ACC,1120,1.6209239959716797,-6.5004563331604,7.975329399108887
GYR,1123,-53.95533752441406,0.14073500037193298,3.734604835510254
ACC,1128,1.6472610235214233,-6.533976078033447,8.095043182373047
GYR,1128,-53.95533752441406,0.14073500037193298,3.734604835510254
ACC,1135,1.721483588218689,-6.636929988861084,8.035185813903809
GYR,1137,-52.3453369140625,3.7457351684570312,4.71460485458374
ACC,1137,1.721483588218689,-6.636929988861084,8.035185813903809
GYR,1138,-52.3453369140625,3.7457351684570312,4.71460485458374
ACC,1149,1.7071179151535034,-6.58186149597168,7.841249942779541
GYR,1150,-49.89533615112305,4.655735015869141,5.029604911804199
ACC,1155,1.8268316984176636,-6.529187202453613,7.640130996704102
GYR,1157,-48.530338287353516,6.265735149383545,4.189605236053467
ACC,1164,1.8938714265823364,-6.474119186401367,7.450983047485352
GYR,1165,-47.130332946777344,5.040735244750977,2.4396049976348877
ACC,1178,1.9297854900360107,-6.510033130645752,7.3336639404296875
GYR,1179,-45.2053337097168,1.260735034942627,0.23460499942302704
ACC,1182,1.8842942714691162,-6.627352714538574,7.343240737915039
GYR,1183,-43.945335388183594,0.31573498249053955,-2.0053951740264893
ACC,1199,1.8172545433044434,-6.64171838760376,7.1421217918396
GYR,1203,-42.79033279418945,0.2107350081205368,-3.4403951168060303
